sample_id,path,filename,split,crack_count,class_id,cluster_center_x,cluster_center_y,cluster_half_size_x,cluster_half_size_y,mean_length,length_spread,mean_angle_deg,angle_spread_deg,shape,dtype
000269,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_-12.0_-12.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_-12.0_-12.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,6.0,-12.0,-12.0,2x1723x501,float32
000270,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_-16.0_-16.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_-16.0_-16.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,2.0,-16.0,-16.0,2x1723x501,float32
000271,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-2.0_-2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-2.0_-2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,-2.0,-2.0,2x1723x501,float32
000272,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_-2.0_-2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_-2.0_-2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,2.0,-2.0,-2.0,2x1723x501,float32
000273,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_18.0_18.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_18.0_18.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,6.0,18.0,18.0,2x1723x501,float32
000274,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_-6.0_-6.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_-6.0_-6.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,4.0,-6.0,-6.0,2x1723x501,float32
000275,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_12.0_12.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_12.0_12.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,4.0,12.0,12.0,2x1723x501,float32
000276,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_10.0_10.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_10.0_10.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,4.0,10.0,10.0,2x1723x501,float32
000277,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_6.0_6.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_6.0_6.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,6.0,6.0,6.0,2x1723x501,float32
000278,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_12.0_12.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_12.0_12.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,6.0,12.0,12.0,2x1723x501,float32
000279,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_0.0_0.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_0.0_0.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,6.0,0.0,0.0,2x1723x501,float32
000280,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_8.0_8.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_8.0_8.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,6.0,8.0,8.0,2x1723x501,float32
000281,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_10.0_10.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_10.0_10.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,6.0,10.0,10.0,2x1723x501,float32
000282,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_-14.0_-14.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_-14.0_-14.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,2.0,-14.0,-14.0,2x1723x501,float32
000283,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_-4.0_-4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_-4.0_-4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,4.0,-4.0,-4.0,2x1723x501,float32
000284,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_8.0_8.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_8.0_8.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,4.0,8.0,8.0,2x1723x501,float32
000285,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_-14.0_-14.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_-14.0_-14.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,4.0,-14.0,-14.0,2x1723x501,float32
000286,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_-8.0_-8.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_-8.0_-8.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,2.0,-8.0,-8.0,2x1723x501,float32
000287,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_-18.0_-18.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_-18.0_-18.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,2.0,-18.0,-18.0,2x1723x501,float32
000288,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_12.0_12.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_12.0_12.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,6.0,12.0,12.0,2x1723x501,float32
000289,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_-8.0_-8.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_-8.0_-8.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,6.0,-8.0,-8.0,2x1723x501,float32
000290,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_6.0_-14.0_-14.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_6.0_-14.0_-14.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,6.0,-14.0,-14.0,2x1723x501,float32
000291,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_16.0_16.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_2.0_16.0_16.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,2.0,16.0,16.0,2x1723x501,float32
000292,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_18.0_18.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_18.0_18.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,2.0,18.0,18.0,2x1723x501,float32
000293,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_12.0_12.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_12.0_12.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,6.0,12.0,12.0,2x1723x501,float32
000294,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_4.0_0.0_0.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_4.0_0.0_0.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,4.0,0.0,0.0,2x1723x501,float32
000295,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_8.0_8.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_8.0_8.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,8.0,8.0,2x1723x501,float32
000296,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_-6.0_-6.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_-6.0_-6.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,2.0,-6.0,-6.0,2x1723x501,float32
000297,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-4.0_-4.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-4.0_-4.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,4.0,-4.0,-4.0,2x1723x501,float32
000298,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_18.0_18.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_18.0_18.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,2.0,18.0,18.0,2x1723x501,float32
000299,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_0.0_0.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_0.0_0.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,6.0,0.0,0.0,2x1723x501,float32
000300,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_4.0_10.0_10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_4.0_10.0_10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,4.0,10.0,10.0,2x1723x501,float32
000301,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_-6.0_-6.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_-6.0_-6.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,2.0,-6.0,-6.0,2x1723x501,float32
000302,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_-8.0_-8.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_-8.0_-8.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,4.0,-8.0,-8.0,2x1723x501,float32
000303,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_6.0_2.0_2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_6.0_2.0_2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,6.0,2.0,2.0,2x1723x501,float32
000304,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_10.0_10.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_10.0_10.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,2.0,10.0,10.0,2x1723x501,float32
000305,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_0.0_0.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_0.0_0.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,2.0,0.0,0.0,2x1723x501,float32
000306,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_10.0_10.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_10.0_10.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,6.0,10.0,10.0,2x1723x501,float32
000307,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_18.0_18.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_18.0_18.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,18.0,18.0,2x1723x501,float32
000308,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_-2.0_-2.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_-2.0_-2.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,6.0,-2.0,-2.0,2x1723x501,float32
000309,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_14.0_14.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_14.0_14.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,2.0,14.0,14.0,2x1723x501,float32
000310,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_-18.0_-18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_-18.0_-18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,4.0,-18.0,-18.0,2x1723x501,float32
000311,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_18.0_18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_18.0_18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,6.0,18.0,18.0,2x1723x501,float32
000312,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_14.0_14.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_14.0_14.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,14.0,14.0,2x1723x501,float32
000313,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_10.0_10.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_10.0_10.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,2.0,10.0,10.0,2x1723x501,float32
000314,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_2.0_2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_2.0_2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,6.0,2.0,2.0,2x1723x501,float32
000315,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_-14.0_-14.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_2.0_-14.0_-14.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,2.0,-14.0,-14.0,2x1723x501,float32
000316,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-14.0_-14.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_4.0_-14.0_-14.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,4.0,-14.0,-14.0,2x1723x501,float32
000317,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_-6.0_-6.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_-6.0_-6.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,2.0,-6.0,-6.0,2x1723x501,float32
000318,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_4.0_4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_4.0_4.0_4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,4.0,4.0,4.0,2x1723x501,float32
000319,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_2.0_2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_2.0_2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,2.0,2.0,2.0,2x1723x501,float32
000320,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_2.0_4.0_4.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_2.0_4.0_4.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,2.0,4.0,4.0,2x1723x501,float32
000321,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_-4.0_-4.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_-4.0_-4.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,4.0,-4.0,-4.0,2x1723x501,float32
000322,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_-14.0_-14.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_4.0_-14.0_-14.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,4.0,-14.0,-14.0,2x1723x501,float32
000323,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_10.0_10.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_2.0_10.0_10.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,2.0,10.0,10.0,2x1723x501,float32
000324,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_-12.0_-12.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_6.0_-12.0_-12.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,6.0,-12.0,-12.0,2x1723x501,float32
000325,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_-4.0_-4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_6.0_-4.0_-4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,6.0,-4.0,-4.0,2x1723x501,float32
000326,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-2.0_-2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-2.0_-2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,-2.0,-2.0,2x1723x501,float32
000327,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_2.0_2.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_6.0_2.0_2.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,6.0,2.0,2.0,2x1723x501,float32
000328,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_2.0_2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_2.0_2.0_2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,2.0,2.0,2.0,2x1723x501,float32
000329,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_-14.0_-14.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_25.0_2.0_-14.0_-14.0.npy,train,5,2,0.0,-150.0,250.0,150.0,25.0,2.0,-14.0,-14.0,2x1723x501,float32
000330,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_-18.0_-18.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_-18.0_-18.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,4.0,-18.0,-18.0,2x1723x501,float32
000331,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_-4.0_-4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_6.0_-4.0_-4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,6.0,-4.0,-4.0,2x1723x501,float32
000332,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_4.0_4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_4.0_4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,6.0,4.0,4.0,2x1723x501,float32
000333,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_-4.0_-4.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_-4.0_-4.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,6.0,-4.0,-4.0,2x1723x501,float32
000334,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_12.0_12.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_12.0_12.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,4.0,12.0,12.0,2x1723x501,float32
000335,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_2.0_2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_2.0_2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,2.0,2.0,2x1723x501,float32
000336,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_-16.0_-16.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_-16.0_-16.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,2.0,-16.0,-16.0,2x1723x501,float32
000337,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_6.0_18.0_18.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_6.0_18.0_18.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,6.0,18.0,18.0,2x1723x501,float32
000338,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-12.0_-12.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_6.0_-12.0_-12.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,6.0,-12.0,-12.0,2x1723x501,float32
000339,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-14.0_-14.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_4.0_-14.0_-14.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,4.0,-14.0,-14.0,2x1723x501,float32
000340,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_-16.0_-16.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_-16.0_-16.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,4.0,-16.0,-16.0,2x1723x501,float32
000341,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_4.0_4.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_4.0_4.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,4.0,4.0,4.0,2x1723x501,float32
000342,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-18.0_-18.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_2.0_-18.0_-18.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,2.0,-18.0,-18.0,2x1723x501,float32
000343,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_-6.0_-6.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_35.0_2.0_-6.0_-6.0.npy,train,5,2,0.0,-150.0,250.0,150.0,35.0,2.0,-6.0,-6.0,2x1723x501,float32
000344,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_2.0_2.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_4.0_2.0_2.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,4.0,2.0,2.0,2x1723x501,float32
000345,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_-14.0_-14.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_30.0_6.0_-14.0_-14.0.npy,train,4,1,0.0,-150.0,250.0,150.0,30.0,6.0,-14.0,-14.0,2x1723x501,float32
000346,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_6.0_4.0_4.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_35.0_6.0_4.0_4.0.npy,train,4,1,0.0,-150.0,250.0,150.0,35.0,6.0,4.0,4.0,2x1723x501,float32
000347,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_16.0_16.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_40.0_4.0_16.0_16.0.npy,train,3,0,0.0,-150.0,250.0,150.0,40.0,4.0,16.0,16.0,2x1723x501,float32
000348,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_-14.0_-14.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_25.0_4.0_-14.0_-14.0.npy,train,4,1,0.0,-150.0,250.0,150.0,25.0,4.0,-14.0,-14.0,2x1723x501,float32
000349,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_18.0_18.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_4.0_18.0_18.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,4.0,18.0,18.0,2x1723x501,float32
000350,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_10.0_10.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_10.0_10.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,4.0,10.0,10.0,2x1723x501,float32
000351,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_12.0_12.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_25.0_6.0_12.0_12.0.npy,train,3,0,0.0,-150.0,250.0,150.0,25.0,6.0,12.0,12.0,2x1723x501,float32
000352,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_14.0_14.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_40.0_2.0_14.0_14.0.npy,train,5,2,0.0,-150.0,250.0,150.0,40.0,2.0,14.0,14.0,2x1723x501,float32
000353,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_2.0_2.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_2.0_2.0_2.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,2.0,2.0,2.0,2x1723x501,float32
000354,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_-2.0_-2.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_30.0_4.0_-2.0_-2.0.npy,train,3,0,0.0,-150.0,250.0,150.0,30.0,4.0,-2.0,-2.0,2x1723x501,float32
000355,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_16.0_16.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_2.0_16.0_16.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,2.0,16.0,16.0,2x1723x501,float32
000356,2nd_selection/receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_0.0_0.0.npy,receivers_fractures_3_0.0_-150.0_250.0_150.0_35.0_6.0_0.0_0.0.npy,train,3,0,0.0,-150.0,250.0,150.0,35.0,6.0,0.0,0.0,2x1723x501,float32
000357,2nd_selection/receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_8.0_8.0.npy,receivers_fractures_4_0.0_-150.0_250.0_150.0_40.0_4.0_8.0_8.0.npy,train,4,1,0.0,-150.0,250.0,150.0,40.0,4.0,8.0,8.0,2x1723x501,float32
000358,2nd_selection/receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_-4.0_-4.0.npy,receivers_fractures_5_0.0_-150.0_250.0_150.0_30.0_6.0_-4.0_-4.0.npy,train,5,2,0.0,-150.0,250.0,150.0,30.0,6.0,-4.0,-4.0,2x1723x501,float32
